Major Text,Minor Text,Type,Financial Year,BCU Name,OCU Name,Sum Value
Hate,Faith Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,2
Hate,Faith Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,3
Hate,Faith Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,5
Hate,Faith Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,4
Hate,Faith Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,8
Hate,Faith Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,3
Hate,Faith Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,2
Hate,Faith Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,0
Hate,Faith Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,3
Hate,Faith Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,0
Hate,Faith Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,2
Hate,Faith Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,0
Hate,Faith Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,1
Hate,Faith Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,2
Hate,Faith Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,1
Hate,Faith Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,0
Hate,Faith Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,3
Hate,Faith Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,3
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,20
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,12
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,9
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,7
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,12
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,7
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,17
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,16
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,12
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,12
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,7
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,8
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,6
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,5
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,5
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,8
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,7
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,10
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,8
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,4
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,5
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,3
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,7
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,5
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,0
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,5
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,0
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,4
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,1
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,1
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,5
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,3
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,1
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,2
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,7
Hate,Homophobic Hate Crime,Offences,fy19-20,South East Command Unit,Bexley,4
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Lewisham,2
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Lewisham,3
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Lewisham,0
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Lewisham,1
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Lewisham,1
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Lewisham,0
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Lewisham,2
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Lewisham,1
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Lewisham,6
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Lewisham,4
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Lewisham,3
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Lewisham,0
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Greenwich,0
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Greenwich,3
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Greenwich,1
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Greenwich,1
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Greenwich,0
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Greenwich,2
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Greenwich,2
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Greenwich,2
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Greenwich,5
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Greenwich,1
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Greenwich,1
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Greenwich,1
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Bexley,1
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Bexley,0
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Bexley,2
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Bexley,0
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Bexley,0
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Bexley,0
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Bexley,1
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Bexley,2
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Bexley,0
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Bexley,0
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Bexley,3
Hate,Islamophobic,Offences,fy19-20,South East Command Unit,Bexley,0
Hate,Racist and Religious Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,40
Hate,Racist and Religious Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,53
Hate,Racist and Religious Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,41
Hate,Racist and Religious Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,69
Hate,Racist and Religious Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,53
Hate,Racist and Religious Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,47
Hate,Racist and Religious Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,64
Hate,Racist and Religious Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,68
Hate,Racist and Religious Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,59
Hate,Racist and Religious Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,62
Hate,Racist and Religious Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,42
Hate,Racist and Religious Hate Crime,Offences,fy19-20,South East Command Unit,Lewisham,44
Hate,Racist and Religious Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,55
Hate,Racist and Religious Hate Crime,Offences,fy19-20,South East Command Unit,Greenwich,56
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Hackney,5
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Hackney,7
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Hackney,2
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Hackney,9
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Hackney,7
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Hackney,12
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Hackney,11
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Hackney,7
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Hackney,16
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Hackney,17
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Hackney,6
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Hackney,8
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Tower Hamlets,1
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Tower Hamlets,1
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Tower Hamlets,3
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Tower Hamlets,2
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Tower Hamlets,3
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Anti-Semitic,Offences,fy19-20,Central East Command Unit,Tower Hamlets,3
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Hackney,2
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Hackney,1
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Hackney,1
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Hackney,4
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Hackney,0
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Hackney,3
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Hackney,1
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Hackney,0
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Hackney,2
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Hackney,1
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Hackney,2
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Hackney,8
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Tower Hamlets,1
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Tower Hamlets,1
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Tower Hamlets,2
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Tower Hamlets,1
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Tower Hamlets,4
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Tower Hamlets,2
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Tower Hamlets,1
Hate,Disability Hate Crime,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Hackney,262
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Hackney,227
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Hackney,231
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Hackney,238
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Hackney,249
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Hackney,220
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Hackney,242
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Hackney,210
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Hackney,257
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Hackney,293
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Hackney,208
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Hackney,233
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Tower Hamlets,289
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Tower Hamlets,324
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Tower Hamlets,313
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Tower Hamlets,341
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Tower Hamlets,292
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Tower Hamlets,272
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Tower Hamlets,307
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Tower Hamlets,318
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Tower Hamlets,275
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Tower Hamlets,263
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Tower Hamlets,300
Hate,Domestic Abuse,Offences,fy19-20,Central East Command Unit,Tower Hamlets,315
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Hackney,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Hackney,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Hackney,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Hackney,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Hackney,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Hackney,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Hackney,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Hackney,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Hackney,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Hackney,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Hackney,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Hackney,1
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Tower Hamlets,1
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,Central East Command Unit,Tower Hamlets,0
Hate,Domestic Abuse VWI,Offences,fy19-20,Central East Command Unit,Hackney,70
Hate,Domestic Abuse VWI,Offences,fy19-20,Central East Command Unit,Hackney,58
Hate,Domestic Abuse VWI,Offences,fy19-20,Central East Command Unit,Hackney,61
Hate,Domestic Abuse VWI,Offences,fy19-20,Central East Command Unit,Hackney,52
Hate,Domestic Abuse VWI,Offences,fy19-20,Central East Command Unit,Hackney,81
Hate,Domestic Abuse VWI,Offences,fy19-20,Central East Command Unit,Hackney,65
Hate,Domestic Abuse VWI,Offences,fy19-20,Central East Command Unit,Hackney,74
Hate,Domestic Abuse VWI,Offences,fy19-20,Central East Command Unit,Hackney,61
Hate,Domestic Abuse VWI,Offences,fy19-20,Central East Command Unit,Hackney,61
Hate,Domestic Abuse VWI,Offences,fy19-20,Central East Command Unit,Hackney,67
Hate,Domestic Abuse VWI,Offences,fy19-20,Central East Command Unit,Hackney,49
Hate,Domestic Abuse VWI,Offences,fy19-20,Central East Command Unit,Hackney,59
Hate,Domestic Abuse VWI,Offences,fy19-20,Central East Command Unit,Tower Hamlets,83
Hate,Domestic Abuse VWI,Offences,fy19-20,Central East Command Unit,Tower Hamlets,83
Hate,Domestic Abuse VWI,Offences,fy19-20,Central East Command Unit,Tower Hamlets,76
Hate,Domestic Abuse VWI,Offences,fy19-20,Central East Command Unit,Tower Hamlets,86
